Non_lead_shot_Cl,Time_Cl,Date_Cl,No_geese_killed_Cl,Shots_fired_Cl,Gun_used_S_R_Cl,Shotgun_shots_Cl,Rifle_shots_Cl,Species_Killed_Cl,Field_code_Cl,Raw_Farm_Name
NA,13:30:00,2018-01-08,0,1,R,NA,1,NA,CV14,cladville
NA,13:59:00,2018-01-08,0,2,S,2,NA,NA,LO51,lossit
NA,14:58:00,2018-01-08,NA,NA,NA,NA,NA,NA,K15,kilchiaran
NA,15:10:00,2018-01-08,NA,NA,NA,NA,NA,NA,NA,octomore
NA,15:12:00,2018-01-08,NA,NA,NA,NA,NA,NA,BH12,coultorsay
NA,15:15:00,2018-01-08,NA,NA,NA,NA,NA,NA,NA,gortanichurain
NA,15:20:00,2018-01-08,1,2,S,2,NA,NA,CS14,conisby
NA,15:31:00,2018-01-08,NA,NA,NA,NA,NA,NA,NA,lyrabus
NA,15:33:00,2018-01-08,NA,NA,NA,NA,NA,NA,NA,blackrock
NA,15:41:00,2018-01-08,NA,NA,NA,NA,NA,NA,NA,carrabus
NA,09:05:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,wester ellister
NA,09:15:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,octofad
NA,09:20:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,craigfad
NA,09:30:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,octomore
NA,09:36:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,coultorsay
NA,09:42:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,gortanichurain
NA,09:44:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,conisby
NA,10:03:00,2018-01-09,2,8,S,8,NA,NA,US15,blackrock
NA,10:40:00,2018-01-09,7,12,S,12,NA,NA,BE21,home farm
NA,10:40:00,2018-01-09,0,5,S,5,NA,NA,OV12,home farm
NA,11:07:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,scarrabus
NA,11:12:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,daill
NA,11:18:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,eorrabus
NA,11:20:00,2018-01-09,17,28,S,28,NA,NA,EK12,esknish
NA,11:55:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,ballimartin
NA,12:11:00,2018-01-09,2,7,S,7,NA,NA,KM22,kilmeny
NA,12:47:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,woodend
NA,12:49:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,finlaggan
NA,13:21:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,persabus
NA,13:23:00,2018-01-09,9,11,S,11,NA,NA,KL2,keills
NA,13:50:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,snh office
NA,14:15:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,dump
NA,14:29:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,gartbreck
NA,14:32:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,ronnachmore
NA,14:36:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,gartmain
NA,14:42:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,gartloist
NA,14:50:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,starchmill
NA,14:52:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,ballitarsin
NA,14:55:00,2018-01-09,3,8,S,8,NA,NA,NB6,neriby
NA,15:10:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,mulindry
NA,15:30:00,2018-01-09,4,5,S,5,NA,NA,OM19,octomore
NA,15:46:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,craigfad
NA,15:48:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,octofad
NA,15:51:00,2018-01-09,NA,NA,NA,NA,NA,NA,NA,wester ellister
NA,09:24:00,2018-01-10,NA,NA,NA,NA,NA,NA,SU18,sunderland
NA,09:24:00,2018-01-10,NA,NA,NA,NA,NA,NA,SU2,sunderland
NA,09:44:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,rockside
NA,09:52:00,2018-01-10,0,1,S,1,NA,NA,CO5,coull
NA,09:52:00,2018-01-10,37,14,S,14,NA,NA,BB2,coull
NA,10:45:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,ballinaby
NA,10:50:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,coull
NA,11:10:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,ardnave
NA,11:15:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,wings
Y,12:20:00,2018-01-10,0,1,S,1,NA,NA,CP51,craigens
NA,12:20:00,2018-01-10,NA,NA,NA,NA,NA,NA,CP2,craigens
NA,12:27:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,uiskentuie
NA,13:00:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,snh office
NA,13:40:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,dump
NA,14:03:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,leorin
NA,14:09:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,cornabus
NA,14:11:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,ballivicar
NA,14:18:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,kintra
NA,14:29:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,portantruan
NA,14:33:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,ardbeg
NA,14:53:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,ardtalla
NA,15:20:00,2018-01-10,NA,NA,NA,NA,NA,NA,NA,leorin
NA,08:55:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,lossit
NA,09:32:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,cladville
NA,09:42:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,wester ellister
NA,09:48:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,octofad
NA,10:10:00,2018-01-11,6,8,S,8,NA,NA,CF21,craigfad
NA,10:23:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,octomore
NA,10:29:00,2018-01-11,0,3,S,3,NA,NA,BH19,coultorsay
NA,10:35:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,conisby
NA,10:45:00,2018-01-11,1,1,R,NA,1,NA,BH56,gortanichurain
NA,10:55:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,blackrock
NA,11:03:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,scarrabus
NA,11:11:00,2018-01-11,5,15,S,15,NA,NA,OV12,home farm
NA,11:25:00,2018-01-11,NA,NA,NA,NA,NA,NA,GC46,starchmill
NA,11:28:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,mulindry
NA,11:33:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,neriby
NA,12:25:00,2018-01-11,11,8,S,8,NA,NA,GC46,starchmill
NA,13:20:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,blackrock
NA,13:25:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,sunderland
NA,13:30:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,rockside
NA,13:40:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,coull
NA,13:45:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,ballinaby
NA,14:10:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,ardnave
NA,14:20:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,craigens
NA,14:35:00,2018-01-11,1,1,S,1,NA,NA,NA,blackrock
NA,14:50:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,ronnachmore
NA,14:50:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,gartbreck
NA,15:15:00,2018-01-11,NA,NA,NA,NA,NA,NA,NA,neriby
NA,15:35:00,2018-01-11,1,1,S,1,NA,NA,MY3,mulindry
NA,09:10:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,ballitarsin
NA,09:15:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,neriby
NA,09:20:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,mulindry
NA,09:30:00,2018-01-12,7,6,S,6,NA,NA,GC46,starchmill
NA,10:10:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,home farm
NA,10:15:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,daill
NA,10:20:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,cornabus
NA,10:25:00,2018-01-12,6,8,S,8,NA,NA,EK59,esknish
NA,10:25:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,ballimartin
NA,10:30:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,kilmeny
NA,10:35:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,woodend
NA,10:45:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,finlaggan
NA,10:50:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,persabus
NA,10:55:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,keills
NA,11:20:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,dunlossit
NA,13:10:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,blackrock
NA,13:12:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,uiskentuie
NA,13:15:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,lyrabus
Y,13:22:00,2018-01-12,0,2,S,2,NA,NA,CP55,craigens
Y,13:50:00,2018-01-12,3,4,S,4,NA,NA,AN7,ardnave
NA,14:05:00,2018-01-12,NA,NA,NA,NA,NA,NA,GG35,coille
NA,14:13:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,ballinaby
NA,14:16:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,coille
NA,14:26:00,2018-01-12,0,5,S,5,NA,NA,RK4,rockside
NA,14:36:00,2018-01-12,0,1,R,NA,1,NA,SU18,sunderland
NA,14:42:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,kentraw
NA,14:44:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,conisby
NA,14:46:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,gortanichurain
NA,14:50:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,coultorsay
NA,14:55:00,2018-01-12,3,5,S,5,NA,NA,OM7,octomore
NA,15:20:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,craigfad
NA,15:30:00,2018-01-12,NA,NA,NA,NA,NA,NA,NA,wester ellister
NA,09:05:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,gartmain
NA,09:15:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,ronnachmore
NA,09:18:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,gartbreck
NA,09:18:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,dump
NA,10:05:00,2018-01-13,NA,2,S,2,NA,NA,RN21,ronnachmore
NA,10:20:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,starchmill
NA,10:23:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,ballitarsin
NA,10:25:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,mulindry
NA,10:27:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,neriby
NA,10:35:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,blackrock
NA,10:42:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,conisby
NA,10:43:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,gortanichurain
NA,10:45:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,coultorsay
NA,10:50:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,octomore
NA,10:55:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,craigfad
NA,10:57:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,octofad
NA,11:04:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,wester ellister
NA,11:10:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,cladville
NA,11:16:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,lossit
NA,11:50:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,kilchiaran
NA,12:20:00,2018-01-13,4,5,Both,4,1,NA,SU18,sunderland
NA,12:25:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,rockside
NA,12:56:00,2018-01-13,1,1,S,1,NA,NA,CO1,coull
NA,13:05:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,ballinaby
NA,13:14:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,coille
Y,13:30:00,2018-01-13,0,1,R,NA,1,NA,CP55,craigens
NA,13:46:00,2018-01-13,NA,NA,NA,NA,NA,NA,CP30,uiskentuie
NA,13:50:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,home farm
NA,13:53:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,eorrabus
NA,13:58:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,esknish
NA,14:03:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,ballimartin
NA,14:10:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,kilmeny
NA,14:13:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,woodend
NA,14:15:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,keills
NA,14:17:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,persabus
NA,15:00:00,2018-01-13,NA,NA,NA,NA,NA,NA,NA,dump
NA,09:10:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,snh office
NA,10:00:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,gartbreck
NA,10:11:00,2018-01-15,2,10,S,10,NA,NA,RM19,ronnachmore
NA,10:33:00,2018-01-15,18,18,S,18,NA,NA,GM44,gartmain
NA,11:50:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,starchmill
NA,11:52:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,ballitarsin
NA,11:54:00,2018-01-15,0,1,S,1,NA,NA,NB8,neriby
NA,12:04:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,mulindry
NA,12:16:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,home farm
NA,12:18:00,2018-01-15,1,1,S,1,NA,NA,OV25,eorrabus
NA,12:22:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,scarrabus
NA,12:32:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,esknish
NA,12:33:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,ballimartin
NA,12:35:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,kilmeny
NA,12:37:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,woodend
NA,12:40:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,finlaggan
NA,12:44:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,keills
NA,12:45:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,persabus
NA,13:11:00,2018-01-15,2,1,R,NA,1,NA,KL15,woodend
NA,13:25:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,carrabus
NA,13:30:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,blackrock
NA,13:35:00,2018-01-15,NA,NA,NA,NA,NA,NA,US16,uiskentuie
NA,13:35:00,2018-01-15,NA,NA,NA,NA,NA,NA,LY15,uiskentuie
NA,13:47:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,craigens
NA,14:10:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,ardnave
NA,14:30:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,coille
NA,14:36:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,ballinaby
NA,14:38:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,coull
NA,14:44:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,rockside
NA,14:50:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,sunderland
NA,15:04:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,conisby
NA,15:06:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,gortanichurain
NA,15:10:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,coultorsay
NA,15:12:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,octomore
NA,15:30:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,kilchiaran
NA,15:45:00,2018-01-15,NA,NA,NA,NA,NA,NA,NA,lossit
NA,09:00:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,snh office
NA,09:25:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,blackrock
NA,09:30:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,uiskentuie
Y,09:45:00,2018-01-18,NA,4,S,4,NA,NA,CP58,craigens
NA,10:15:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,ardnave
NA,10:50:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,coille
NA,10:55:00,2018-01-18,NA,NA,NA,NA,NA,NA,LK15,ballinaby
NA,11:20:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,coull
NA,11:35:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,rockside
NA,11:36:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,sunderland
NA,11:45:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,kintra
NA,12:00:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,conisby
NA,12:05:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,gortanichurain
NA,12:10:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,coultorsay
NA,12:15:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,octomore
NA,12:30:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,kilchiaran
NA,12:40:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,carn
NA,13:00:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,lossit
NA,13:10:00,2018-01-18,0,3,S,3,NA,NA,CV14,cladville
NA,13:35:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,wester ellister
NA,13:45:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,octofad
NA,14:05:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,sunderland
NA,14:15:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,rockside
NA,14:20:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,coull
NA,14:30:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,ballinaby
NA,14:33:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,coille
NA,14:40:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,ardnave
NA,15:00:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,craigens
NA,15:15:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,uiskentuie
NA,15:30:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,carrabus
NA,15:45:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,dump
NA,16:30:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,bridgend
NA,09:20:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,dump
NA,09:52:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,carrabus
NA,09:57:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,blackrock
NA,10:05:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,uiskentuie
Y,10:15:00,2018-01-18,2,5,R,NA,5,NA,CP51,craigens
NA,10:30:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,ardnave
NA,10:47:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,coille
NA,10:50:00,2018-01-18,NA,NA,NA,NA,NA,NA,LK15,ballinaby
NA,11:24:00,2018-01-18,0,1,R,NA,1,NA,CO5,coull
NA,11:30:00,2018-01-18,NA,6,S,6,NA,NA,RK4,rockside
NA,11:35:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,sunderland
NA,11:40:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,kentraw
NA,11:43:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,conisby
NA,11:48:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,gortanichurain
NA,11:50:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,coultorsay
NA,11:52:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,octomore
NA,12:10:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,kilchiaran
NA,12:45:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,lossit
NA,13:00:00,2018-01-18,0,1,R,NA,1,NA,CV14,cladville
NA,13:25:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,wester ellister
NA,13:45:00,2018-01-18,2,3,S,3,NA,NA,OF32,octofad
NA,13:51:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,craigfad
NA,14:16:00,2018-01-18,5,10,S,10,NA,NA,OM19,octomore
NA,14:25:00,2018-01-18,0,0,NA,NA,NA,NA,SU2,sunderland
NA,14:40:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,rockside
NA,15:00:00,2018-01-18,NA,0,NA,NA,NA,NA,CO1,coull
NA,15:15:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,ballinaby
NA,15:25:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,coille
Y,15:28:00,2018-01-18,1,5,S,5,NA,NA,CP55,craigens
NA,15:45:00,2018-01-18,4,1,S,1,NA,NA,NA,blackrock
NA,09:40:00,2018-01-18,NA,NA,NA,NA,NA,NA,OV12,home farm
NA,10:05:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,scarrabus
NA,10:09:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,eorrabus
NA,10:17:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,daill
NA,10:27:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,esknish
NA,10:35:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,ballimartin
NA,10:37:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,kilmeny
NA,10:40:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,woodend
NA,10:44:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,finlaggan
NA,10:49:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,keills
NA,10:51:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,persabus
NA,11:05:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,starchmill
NA,11:08:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,ballitarsin
NA,11:10:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,neriby
NA,11:14:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,mulindry
NA,11:26:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,gartmain
NA,11:34:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,ronnachmore
NA,11:37:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,gartbreck
NA,11:49:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,island farm
NA,11:54:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,laggan
NA,12:17:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,duich
NA,12:27:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,leorin
NA,12:40:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,ballivicar
NA,12:43:00,2018-01-18,1,5,S,5,NA,NA,BV14,cornabus
NA,13:03:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,kintra
NA,13:20:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,portantruan
NA,13:35:00,2018-01-18,NA,NA,NA,NA,NA,NA,LG12,ardbeg
NA,13:58:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,ardtalla
NA,14:38:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,west  cruach
NA,14:40:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,newmains
NA,14:43:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,tallant
NA,14:40:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,ronnachmore
NA,14:56:00,2018-01-18,1,3,S,3,NA,NA,AL8,gartbreck
NA,15:29:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,gartmain
NA,15:33:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,gartloist
NA,15:40:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,starchmill
NA,15:41:00,2018-01-18,1,1,R,NA,1,NA,NB2,ballitarsin
NA,15:48:00,2018-01-18,NA,NA,NA,NA,NA,NA,NA,neriby
NA,15:51:00,2018-01-18,NA,NA,NA,NA,NA,NA,MY3,mulindry
NA,09:10:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,gartloist
NA,09:13:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,gartmain
NA,09:14:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,tallant
NA,09:26:00,2018-01-19,4,8,S,8,NA,NA,LR16,leorin
NA,09:45:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,portantruan
NA,09:53:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,ardbeg
NA,10:09:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,ardtalla
NA,10:40:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,cornabus
NA,10:50:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,ballivicar
NA,10:54:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,kintra
NA,11:12:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,duich
NA,11:14:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,island farm
NA,11:20:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,laggan
NA,11:36:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,ronnachmore
NA,11:37:00,2018-01-19,NA,NA,NA,NA,NA,NA,AL8,gartbreck
NA,12:09:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,starchmill
NA,12:10:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,gartloist
NA,12:12:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,neriby
NA,12:13:00,2018-01-19,7,8,S,8,NA,NA,GC8,mulindry
NA,12:53:00,2018-01-19,0,1,S,1,NA,NA,NB10,ballitarsin
NA,13:32:00,2018-01-19,3,5,S,5,NA,NA,OV12,home farm
NA,13:36:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,daill
NA,13:37:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,eorrabus
NA,13:38:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,esknish
NA,13:39:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,ballimartin
NA,13:40:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,kilmeny
NA,13:44:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,finlaggan
NA,13:47:00,2018-01-19,1,3,Both,2,1,NA,KL15,woodend
NA,14:00:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,carrabus
NA,14:06:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,blackrock
NA,14:21:00,2018-01-19,1,1,R,NA,1,NA,FO13,sunderland
NA,14:40:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,rockside
NA,14:51:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,coull
NA,14:55:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,ballinaby
NA,15:05:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,coille
NA,15:26:00,2018-01-19,NA,NA,NA,NA,NA,NA,NA,ardnave
